"año","nombreestablecimiento","zona","direccion","telefono","nombre_Rector","tipo_Establecimiento","sector","niveles","jornadas","especialidad","grados","numero_de_Sedes","estado","correo_Electronico"
"2,016","COL CRISTIANO PSICOPEDAG SINAI                                                                      ","URBANA","CL 68 A 91 50","4308935 / 4308949                                 ","LINIBETH RENTERIA BERRIO","INSTITUCION EDUCATIVA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5,6,7,8,9","1",,
"2,016","COLEGIO CUNDINAMARCA (IED)","URBANA","CL 62 A SUR 73 31","7800014 / 7801757","WILLIAM GALVIS DIAZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","1",,"coldilaestancia19@redp.edu.co"
"2,016","LIC MARIA NELL                                                                                      ","URBANA","KR 2 A ESTE 81 58 SUR","7612246 -- 2002038 -- 2006275 -- 7622246","MARIA NELLY CASTRO DAZA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,ÚNICA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"liceomarianell@gmail.com"
"2,016","LICEO CRISTIANO LA VID","URBANA","CL 23 F 75 64","2633693 -- 2633279","LUZ AMPARO SABOGAL SANCHEZ","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,"liceocristianolavid@gmail.com"
"2,016","GIMN JULIO GARAVITO                                                                                 ","URBANA","DG 62 G SUR 70 F 17 CS 19","7769277","ANA FIDELIGNA VILLAMIL NIETO","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,"gimjuliogaravito@hotmail.com                      "
"2,016","COLEGIO HUMANISTA JALIL GIBRAN","URBANA","CL 56 D SUR 80 H 91","7238065","ELIANA ELISA GUZMAN GARCIA","CENTRO EDUCATIVO",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","NOCTURNA,FIN DE SEMANA","ACADÉMICA","22,23,24,25,26","1",,"johnjairodj1984@hotmail.com"
"2,016","GIMNASIO MODERNO ESDRA","URBANA","CL 176 52 04","6723890 / 6728825 / 5264180                       ","SANDRA YANETT CAMARGO DUARTE","INSTITUCION EDUCATIVA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5,6,7,8,9","1",,"Colglorianancy@hotmail.com                        "
"2,016","GIMN INF LAS VILLAS                                                                                 ","URBANA","CR. 52 NO.128C-96","2266217 / 6241911                                 ","STELLA NIÑO DE TORRES","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"lasvillas@007mundo.com                            "
"2,016","COL MAYOR DEL QUIROGA  (TALLER INF QUIROGA)                                                         ","URBANA","KR 23 C 31 C 33 SUR","3665171","YANETH GARCIA DUEÑAS","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",," colmayorquiroga@etb.net.co   colmacla@hotmail.com"
"2,016","COL MAYOR JOSE CELESTINO MUTIS                                                                      ","URBANA","KR 11 185 B 88","6703200 -- 6706151 -- 6706201","MANUEL J BERNAL SANCHEZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","1",,"colegiomutis@hotmail.com -- manueljbernal@hotmail.com -- prefectomutis@hotmail.com"
"2,016","CENT EDUC DIST DON BOSCO II","URBANA","CL 96 A SUR 1 01","7642614 -- 7642617","FABIO HERNANDO ORTIZ MONTOYA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,ÚNICA","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","1",,"cedbosco2@etb.net.co"
"2,016","POLITECNICO MAYOR ANDINO                                                                            ","URBANA","CL 23 100 73","4133702","CLAUDIA ROCIO CUBILLOS ORTIZ","CENTRO EDUCATIVO",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","MAÑANA,NOCTURNA,FIN DE SEMANA","ACADÉMICA","-3,21,22,23,24,25,26,99","1",,
"2,016","COL PEDRO GUAL                                                                                      ","URBANA","KR 48 168 A 15","6711457","DIANA MAGALI CHAVEZ RIAÑO","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,"colegiopedrogual@gmail.com"
"2,016","JARD INF TALLERIN                                                                                   ","URBANA","CLL. 40K SUR NO.75C 78 CELULA C MZ. 3 CASA 15","4538545","ISABEL CELIS SANCHEZ","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"jardintallerin@hotmail.com                        "
"2,016","LICEO BETHESDA","URBANA","CL 2 9 42","5618545 -- 3283970 -- 5618546","LIGDA GOMEZ SANCHEZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"itcb@cmb.org.co"
"2,016","COL INF GENESARET (ANTES JARDIN INFANTIL MUÑEQUITOS DE RESORTE)                                     ","URBANA","KR 77 BIS 68 64","2760237 / 5449632","MARIA CRISTINA NIÑO","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-1,0,1,2,3,4,5","1",,"col_genesaret@hotmail.com"
"2,016","JARD INF HUELLITAS MAGICAS                                                                          ","URBANA","CLL. 19 NO.21-04","2019563","YANETH MANCILLA","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA",,"-3","1",,
"2,016","COLEGIO BILINGÜE CEDAM","URBANA","CL 2 B 27 A 02","2016652","LIZZETH HASLEIDY HERNANDEZ DUQUE","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"cedam@etb.net.co"
"2,016","LIC EL COLOMBIANITO                                                                                 ","URBANA","CL 52 A 75 71","2955451 -- 3202358759 -- 7620923","CECILIA OSORIO DE RAMIREZ","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-1,0,1,2,3,4,5","1",,"lecolombianito@hotmail.com -- liceoelcolombianito123@gmail.com"
"2,016","FUND COL CLARA CASAS MORALES                                                                        ","URBANA","KR 8 G 168 30","6789982","MARIA CRISTINA MONTOYA DE ROBLEDO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"rectoria@colegioclaracasas.edu.co"
"2,016","CENT DE CAPACITACION  LTDA (CENCABO)                                                                ","URBANA","AV CARACAS 35 90","3400634 -- 5101910 -- 5101826","JORGE LUIS MOYANO AHUMADA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,NOCTURNA,TARDE,FIN DE SEMANA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","1",,"cencabobachillerato@gmail.com -- cencabo.bogota@gmail.com"
"2,016","GIMN SUPER BABY                                                                                     ","URBANA","CL 22 A 44 C 30","2699460 /2441351","SANDRA LILIANA SERRANO CORTES","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"patber27@yahoo.com                                "
"2,016","JARD INF EMBRIOLOGIA DEL SABER","URBANA","CL 135 49 34","4007307 -- 5205235","AIDA MARCELA RODRIGUEZ TORRES","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA",,"-3","1",,"moliararoto@hotmail.com -- jiembriologiadelsaber.edu@hotmail.es"
"2,016","COL JAIME QUIJANO CABALLERO                                                                         ","URBANA","TV 78 B 40 C 41 SUR"," 4516791 /4516661                        ","LEONOR MARITZA MOYA LUQUE","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,
"2,016","JARD INF PICARDIAS                                                                                  ","URBANA","KR 36 A 53 A 55","6248952  / 5495996","CLAUDIA ACELAS","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA",,"-3","1",,
"2,016","COLEGIO JOSE MANUEL RESTREPO (IED)","URBANA","CL 2 BIS 56 A 67","2605634  --  4462397  --  3002066894","CARLOS SEGUNDO PARRA RIVERA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"cedjosemanuelrest16@redp.edu.co"
"2,016","JARD INF UNIANDES                                                                                   ","URBANA","CL 18 1 65","3324335 -- 3394949 EXT 3306","TERESA YADIRA BOLIVAR RINCON","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"jardin@uniandes.edu.co"
"2,016","COL ALAFAS DEL NORTE                                                                                ","URBANA","CL 130 F 103 A 37","6839067 -- 6838912","FLOR ANGELA ALAYON ALMECIGA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","OTRO","-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13","1",,"colalafas@yahoo.com"
"2,016","CENT CIAL MADRE ELISA RONCALLO                                                                      ","URBANA","KR 3 C ESTE 41 23 SUR","2068572 -- 3630315","SOR BERTHA ELVIRA VIVAS MEJIA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA","COMERCIAL","0,1,2,3,4,5,6,7,8,9,10,11","1",,"cencomer@hotmail.com"
"2,016","JARD INF MIS ADORABLES SOBRINOS                                                                     ","URBANA","CL 63 SUR 23 04","7152157 / 7311788  /7162157","MARIA GLADYS ORTIZ","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,"jimas85@hotmail.com"
"2,016","GUARD Y JARD INF RAFIKI                                                                             ","URBANA","TR. 72A NO.10B-60","4113747","NUBIA ESPERANZA JIMENEZ AMEZQUITA","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA",,"-3","1",,
"2,016","INSTITUTO CAMARGO LEON","URBANA","KR 40 29 A 70 SUR","2028254","JAIME ARQUIMEDES CAMARGO MOLINA","CENTRO EDUCATIVO",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,FIN DE SEMANA","ACADÉMICA","21,22,23,24,25,26","1",,
"2,016","COLEGIO MI BELLA ANGELITA","URBANA","KR 3 A 11 80 SUR","2334540 -- 2462422","DIANA ALEJANDRA ORJUELA SAENZ","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,"mibellangelita2@yahoo.es -- maryuvela@yahoo.es -- andrea_giraldov@yahoo.com"
"2,016","JARD INF SAN JERONIMO DE YUSTE","URBANA","DG 11 SUR 15 A 00 ESTE","3373176","NELSY EDITH BEJARANO","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,
"2,016","COLEGIO JOHN F. KENNEDY (IED)","URBANA","KR 74 B 38 A 33 SUR","2647376 / 2650770","JAIRO IGNACIO ACOSTA DIAZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"cedbasjohnfkenned8@redp.edu.co"
"2,016","COL DE LA SALLE                                                                                     ","URBANA","CL 170 12 10","6690052 -- 6789160","HNO. WILLIAM FERNANDO DUQUE DUQUE","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"colsalle@colsalle.edu.co -- rectoria@colsalle.edu.co"
"2,016","COL COLOMBO ITALIANO MICHELANGELO                                                                   ","URBANA","AV PRIMERO DE MAYO 69 C 80","2623539 / 2601824                                 ","FABIO ANDRES PARDO REYES","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,"institutolapola@yahoo.com"
"2,016","COLEGIO NACIONAL NICOLAS ESGUERRA (IED)","URBANA","AV 68 10 05","2607388 / 2605043","RENATO SALVATORE CADAVID MENESES","INSTITUCION EDUCATIVA",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE","ACADÉMICA","1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26,99","1",,"colnanicolasesguer8@redp.edu.co"
"2,016","COLEGIO HUNZA (IED)","URBANA","KR 84 A 129 A 40","6926209 -- 6921630","CARLOS ARTURO DAZA GALLO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","4",,"cedlaaguadita11@redp.edu.co"
"2,016","GIMN CULT EL ARTE DEL FUTURO                                                                        ","URBANA","KR 82 A 34 A 11","2953225","DALGY GIOMARA NEGRETE DIAZ","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,0,1,2,3,4,5","1",,"gimnasiocamelot@hotmail.com"
"2,016","COLEGIO CLEMENCIA HOLGUIN DE URDANETA (IED)","URBANA","CL 30 SUR 18 25","2722128 / 2786778","ELBERS VILLALOBOS ARANGO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","1",,"rectoriaclemhol@gmail.com "
"2,016","GIMN NUEVA AMERICA                                                                                  ","URBANA","DG 41 SUR 72 A 04","2647366 / 2654863                                 ","JOSE JAVIER ALBARRACIN AVILA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","OTRO,COMERCIAL,ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"gnuevameica@yahoo.com                             "
"2,016","CENT EDUC ASOSIERVAS                                                                                ","URBANA","CL 135 91 A 30","4715114","MILDRED SÁNCHEZ SÁNCHEZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,TARDE",,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"col_asosiervas@hotmail.com"
"2,016","COLEGIO EMMANUEL","URBANA","CL 66 71 B 06","2520220 -- 2527905","FLOR NEVE ALMANZA PERAZA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"emmanuelschool10@yahoo.es"
"2,016","INSTITUTO DE EDUCACIÓN FORMAL DE ADULTOS EL PENSAMIENTO DE PITÁGORAS","URBANA","CL 10 SUR 5 33","5606987 -- 2463621","ELICIO DE JESUS LOPEZ FLECHAS","CENTRO EDUCATIVO",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA","ACADÉMICA","21,22,23,24,25,26","1",,"elpensamientodepitagoras@hotmail.com"
"2,016","COLEGIO RAFAEL NUÑEZ  (IED)","URBANA","KR 9 A 18 74 SUR","2789919 -- 2784524","MARTHA LUCY TELLEZ FONSECA","INSTITUCION EDUCATIVA",,"PREESCOLAR,BÁSICA SECUNDARIA,MEDIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","2",,"cedrafaelnunez4@redp.edu.co"
"2,016","COLEGIO COLSUBSIDIO NUEVA ROMA I.E.D.","URBANA","CL 48 SUR 4 A 39 ESTE","5990273 -- 5990270 -- 5990272","GLORIA CARMERIA GALVIS LEAL","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","1",,"colnuevaroma4@redp.edu.co"
"2,016","JARD INF LOS ANGELES                                                                                ","URBANA","KR 28 45 A 59","2442559","HNA BEATRIZ PIÑEROS RUBIANO","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"anunciacion28@hotmail.com -- gimnasioboyaca1945@hotmail.com"
"2,016","GIMN MIX MANUEL DEL SOCORRO RODRIGUEZ                                                               ","URBANA","CLL. 157BIS NO. 94-05","6839499 / 6856054                                 ","VICTOR SALAS VARGAS","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"gimmaso@yahoo.com                                 "
"2,016","COLEGIO ISABEL II (IED)","URBANA","DG 23 B SUR 84 A 01","2928295","FELIX ESTEBAN ALARCON CUALLA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,15,18","2",,"cedisabelii8@redp.edu.co"
"2,016","JARD INF CHIQUITOTO                                                                                 ","URBANA","CLL. 84 NO.112F-05","4318204","ANA BETULIA ROMERO GUTIERREZ","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"jardinchuiquitot@starmedia.com                    "
"2,016","COL DE LA UNIVERSIDAD ANTONIO NARIÑO                                                                ","URBANA","IND KM 15 # 16 - 71 SUR VIA USME","7660087 -- 7660530 -- 7660528 -- 3114690541","LUZ MARINA CUBIDES MORENO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"rectoria.usme@uan.edu.co -- cuan_2006@yahoo.es"
"2,016","LIC PEDAG LOS CONQUISTADORES                                                                        ","URBANA","KR 35 17 B 04","7201326","ROSA AMPARO GARZON LEON","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA",,"-3","1",,
"2,016","CENT EDUC INDIRA GANDHI                                                                             ","URBANA","KR 87 C 35 B 31 SUR","4004274","BEATRIZ BUSTOS GONZALEZ","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,"ceigbetty@hotmail.com"
"2,016","LIC INF MI REFUGIO CAMPESTRE                                                                        ","URBANA","CL 155 D 98 33","6823111 / 6815891                                 ","DARLEY YOLIME PEREZ GUTIERREZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,NOCTURNA,FIN DE SEMANA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","1",,
"2,016","LIC CIAL NUEVO ALEJANDRINO                                                                          ","URBANA","KR 4 B 56 30 SUR","5991850 -- 4911268","ELICIO LOPEZ FLECHAS","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","COMERCIAL","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"liconal700@hotmail.com"
"2,016","COL SICOPEDAG DE FONTIBON                                                                           ","URBANA","CLL. 23 NO.107-52","4154468 / 4154597 / 2675002                       ","NOHORA RUIZ DE HERRERA","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,
"2,016","COL GIMN SOSIEGO                                                                                    ","URBANA","CL 17 SUR 8 A 21","5606396 -- 2395283","ALBA ACENETH PEÑA CASTILLO","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,"colegiogimnasiososiego@hotmail.com"
"2,016","PREESC MOMENTOS FELICES                                                                             ","URBANA","KR 113 82 08","4319821","CARMENZA GÓMEZ NUÑEZ","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"momentosfelices@starmedia.com  pmomentosfelices@yahoo.com                     "
"2,016","COL AMANECER                                                                                        ","URBANA","CLL. 43 BIS NO.73A-12/14","2952464 / 4105085                                 ","MARIA MERCEDES MOJICA NORIEGA","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,
"2,016","COLEGIO HELADIA MEJIA  (IED)","URBANA","CL 65 15 A 04","2486831 -- 2551173","NUBIA LUCIA RODRIGUEZ VARGAS","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","2",,"coldiheladiamejia12@redp.edu.co - chalo936@gmail.com"
"2,016","COL SALESIANO JUAN DEL RIZZO                                                                        ","URBANA","KR 6 27 19 SUR","2397516","PADRE DEOGRACIAS VELOZA FONSECA SDB","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,24","1",,"juandelrizzo@etb.net.co"
"2,016","INST TEC CIAL JULIO CORTAZAR                                                                        ","URBANA","KR 1 D ESTE 78 16 SUR","7684503","JOSE WILMER RIOS LOAIZA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","INDUSTRIAL,COMERCIAL","0,1,2,3,4,5,6,7,8,9,10,11","1",,"instecjuliocortazar@hotmail.com"
"2,016","COLEGIO DEL ROSARIO CAMPESTRE","URBANA","KR 7 CL 212","6798080 -- 6798086","SOR DORIS GIOMAR GONZALEZ AFRICANO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"contactenos@colrosariocampnorte.edu.co"
"2,016","GIMNASIO YACARD","URBANA","KR 65 170 85","6718305 -- 6704554 ","YANEDT DE LOS ÁNGELES CARDOZO LÓPEZ ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"gimnasioyacard@yahoo.es"
"2,016","LIC JUAN RAMON JIMENEZ                                                                              ","URBANA","IND CAR SUBA A COTA KM.4","6836755 / 6861331                                 ","MARTA BONILLA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"info@liceojuanramonjimenez.edu.co secretaria@liceojuanramonjimenez.edu.co"
"2,016","GIMN SANTA CRUZ                                                                                     ","URBANA","KR 82 A 80 99","2766792 / 2244170","MARIA CRISTINA SOTO RODRIGUEZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"G.S.C.2009@hotmail.com - luisrod@terra.com"
"2,016","COLEGIO TENERIFE - GRANADA SUR (IED)","URBANA","KR 2 91 14 SUR","2006724 -- 7687886","DARIO SANGUINO ESTUPIÑAN","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","2",,"escditenerife5@redp.edu.co"
